ID_SALES,text,polarity,subjectivity,neg,neu,pos,compound
HD2310A,airway cover bank america jblu dakota financial news anyone awake pay wifi iphone need use laptop logout option wifi flight time waste lot report system failure delay flight last week currently sit tarmac ogg hour weekend deal company would say otherwise,-0.10333333333333335,0.15333333333333332,0.209,0.791,0.0,-0.8316
HD2312A,luggage forgotmiahe oscaråāāāåāāāåāāāåāāā yes yes please get seat pay,0.0,0.0,0.099,0.355,0.546,0.743
HD2313A,thanks everything aok thanks reach seat hard enough cushion ok short flight btw flight crew great thanks good time back vodkatonics entire flightåāāćøsfo,0.20984848484848487,0.40151515151515155,0.037,0.374,0.588,0.9618
HD2314A,many leave thanks minor delay big deal appreciate concern though board amazing service fll lga get old flight week significant delay,0.24642857142857144,0.425,0.187,0.452,0.361,0.7506
HD2315A,employee spread bit mardigras cheer morning atlanta nftyconvention cancel flight flight phl delta fly flight time time cancel flighted reason plane break unloads passenger tell enter come back flight cancel flightled missed wedding badbusiness,0.4,0.45,0.202,0.716,0.081,-0.4404
HD2319A,thanks much condolence quick response much appreciate thank someone finally answer able change flight cancel flighted bc ice thank response thanks update preciate hope get delayed day get back charge much move full flight earlier flight seat available doesnt make sense,0.21527777777777776,0.3812500000000001,0.073,0.619,0.308,0.91
HD2320A,three delayed flight miss connection first class flight get compensation lose seatsi show new program beneficial longstanding loyal consumer travel business twice week fiasco ill fly blue often thanks,0.17424242424242425,0.5458874458874459,0.291,0.498,0.211,-0.34
HD2323A,please update website current flight status update customer service phone google thx would possible change flight website many thanks thanks might want fix line customer care team currently respond inquiry within business day,0.15,0.45,0.0,0.641,0.359,0.9201
HD2328A,thank much ask u pay switch different flight could spend time die nephew hmm look like look tweet last month one able get uk agent help thanks ask guy flight bwi wait u get delay flight san diego pretty please,0.19166666666666665,0.44861111111111107,0.144,0.55,0.306,0.8176
HD2329A,go customer service anyway speak human asap thank need help never get ticket conf ggqzqd wont allow call husband ticket look like seat take cant even call,0.0,0.1,0.051,0.711,0.238,0.7214
HD232A,mark birthday airbus paint blumanity paint job gate gate agent turn pay customer away favor non rev freakin,0.0,0.0,0.07,0.796,0.134,0.3182
HD2330T,thats think thanks clarification thanks guy get im heading milan wednesday big week aa family glad appreciate itäāāll last dollar ever get thanks wretched customer service,0.18333333333333335,0.29444444444444445,0.0,0.593,0.407,0.9246
HD2331T,go get wifi plane car service hotel food hotel cost bc cancel flightlations fall customer last minute notification please stall flight ord get sna tonight,0.0,0.06666666666666667,0.135,0.783,0.082,-0.128
HD2337A,flight delayedagainevery time maintenance issue wait luggage flight delay flight tomorrow slc dfw cancel flight help get,0.0,0.0,0.205,0.667,0.129,-0.1531
HD2338A,change name united incompetence flight monday take hour drive get flight sureill send message finally get home bnasnow,0.0,1.0,0.149,0.724,0.127,-0.128
HD2339A,thank appreciate name tailfin receive brochure mail tout benefit advantage card usa mergedbaggage include,0.0,0.0,0.072,0.435,0.493,0.8271
HD2340A,yes head deice minute send make austin wait luggage mean within one week file compensation complaint website customer service whats,-0.30625,0.44375,0.096,0.786,0.118,0.128
HD2342A,guy big heart keep good work thanks follow glad get bag backnot fault social medium awesome people know everyone work hard get u way,0.30595238095238103,0.5011904761904762,0.121,0.5,0.379,0.8689
HD2344A,thanks finally get afternoon leave bur ten minute late flight arrive sjc minute suppose impressed gettingbetter åāāā great trip past week vega work pic southwest southwest,0.20714285714285716,0.5428571428571428,0.036,0.661,0.303,0.872
HD2346A,take forever cater get flight delay tick right aa need hail mary get dallas joplin jln next hour willing fly airport drive thanks great recap wouldnt able sleep nervous bad guy get away åāāā,0.26696428571428577,0.553422619047619,0.132,0.638,0.23,0.5129
HD2348A,im aware fly lot sad change shoe boot ha happyflight win top mark customer service via twitter turn poor experience positive many thanks effort åāāā continue win ive never miss flight nice little quiet gate change make possible sheesh,0.2564123376623377,0.5806277056277056,0.149,0.506,0.345,0.881
HD2350A,good next flight little delayed work åāāā thanks get u ur plane awesome flight attendant make u smile difficult travel customerservice half assed plane fall apart one tell family love dobetter,0.20458333333333334,0.45666666666666667,0.096,0.515,0.389,0.9259
HD2351A,hour stuck still plane total failure partner ensure best customer experience another perfect flight come plane sun visor stay carrier make raise flight veers icy runway dfwairport dfw flight cancel flighted mon cowboycerrone figure right,0.3115079365079365,0.4976190476190476,0.156,0.62,0.224,0.6369
HD2352T,agent use bathroom board toilet onboard full oh expect strongly word email funited yeah bag way per usual im actually get use get deliver kind nice sense super frustrate folk united ticket counter pittsburg arent honor medium rate unitedfail,0.2541666666666667,0.525,0.105,0.576,0.32,0.8903
HD2356A,know theres actual mile high club surely theres something join im lucky force good deed get smash huge ppl exit row thank god im tiny åāāāåāāā flight cancel flightlations one due weather one mechanical pay hotel bag hold transfer vouchercompensation,0.24604166666666666,0.5921527777777778,0.065,0.595,0.34,0.9231
HD235A,im fly class one leg chicago long flight china still able use lounge chicago robbogart wait hour airport tell one fib cant ual honest customer perfectomobile admit app good lot useful func live seat map congrats,0.42662337662337657,0.5607142857142857,0.06,0.693,0.246,0.8073
HD2364B,hopefully see bad one opportunity get better dwell good one encouragement word despite shaky connection look like ill get home tonight great job touch go thank much help ton whoever twitter acct today deserves handshake hot chocolate flight problemsolvers,0.11458333333333336,0.6333333333333333,0.103,0.424,0.474,0.9626
HD2368A,booked hotel night find room midnight say bag plane cant condition bos today im everything appear time want check hi upcoming flight west palm hpn flyfi plane toilet wasnt work need gas flight leave dulles go lax,-0.03333333333333333,0.0,0.032,0.933,0.035,0.0258
HD2373A,arrive airport tell ticket refund name fraud alert cant deliver hold cross border pick please dont try deliver year naval service run travel department command,0.0,0.0,0.125,0.726,0.149,-0.0772
HD2375A,question friend flight get cancel flightled book flight leave chs philly germany bereavement discount airfare grandfather pass need attend funeral week please call u back rebook cant need get columbus,0.0,0.0,0.162,0.682,0.156,0.2023
HD2378A,go compensate whose daysplans ruin delaypending cancel flightlation whats status flight bogotäāhouston five time last count,0.0,0.06666666666666667,0.293,0.707,0.0,-0.7003
HD2381T,flew united au austin bergstrom cancun intl best flight ever big small superyan hear last call board flight jfk hour ago good luck wflights dont think guy could mess thing never fly,0.12499999999999999,0.36309523809523814,0.059,0.637,0.304,0.886
HD2382A,thanks much make cancelled flightlation ive sent info alist program complete joke company value loyal customerstime look another goto airliner iäāād suggest proper information dissemination staff timely amp relevant schedule prevent future,0.1761904761904762,0.39404761904761904,0.05,0.655,0.295,0.8271
HD2383A,take note great example actually make good extremely inconvenient situation thank much completely make thing right thanks much,0.2107142857142857,0.47321428571428575,0.095,0.458,0.447,0.8741
HD2384A,appreciate response get assistance flight cancel flightled today phx dfw im hat job concerned take screenshot email let dm figure,0.0,0.0,0.088,0.793,0.119,0.1779
HD2385T,thanks southwest save trip sweetheart isnt go miss see altonbrownlive thanks yall sohappy appreciate immediate offer suspect longterm issuenot simple fix also skibootbag policy awkward best love respond positive tweet ignore problem customer ask nola musician shameful,0.2181818181818182,0.45751391465677177,0.189,0.356,0.455,0.9598
HD2386A,want helpful save trip westchester cty jfk plus park info photo refund request functionality brokeni get time error lunch time get call answer,0.0,0.0,0.093,0.655,0.252,0.5574
HD2387A,hi dividend mile account accidentally list newly marry name opposed legal name try book thank service credit pamgrout positive thought thanks first time united lounge felt welcome,0.3022727272727273,0.4388888888888889,0.06,0.471,0.469,0.9382
HD2388T,app nonsense flight cancel flightation yesterday wasnt able use app kiosk today hour long line never fly u airways american share nightmare story many others know fly meet customer service arrival flight pvdiad thanks guy really handle storm thanks take care today michele rock customer service gate hou,0.21666666666666667,0.4361111111111111,0.083,0.721,0.197,0.7579
HD2389A,consistency denver agent say standby checked baggage cite faa website policy say otherwise oh thank respond add ktn exist reservation,0.0,0.0,0.0,0.884,0.116,0.3612
HD2391A,lose customer today flight today cancel flightled find call customer service yesterday try return orig book flt tell overbookedgng diff destfeel like switch purpose bec overbook flight booking problem time select manage flight book problem month email response help,0.0,0.0,0.209,0.683,0.108,-0.5994
HD2392A,gj funny attendant recommend tweet let know subpar customer service runaround airline joke person work special service ewr line ppl deep grow shavon customer service desk charlotte fantastic helpful smile evn sound like long dayreward,0.23214285714285718,0.5214285714285715,0.0,0.513,0.487,0.9709
HD2393A,happy anniversary hard believe youre youre young yes thanks check cramp get amp make safely fly back tomorrow httptcocsddccmvbd thanks ill keep check im try book first disney world vacation,0.17314814814814816,0.5083333333333333,0.138,0.507,0.355,0.886
HD2395A,thanks much take exact aircraft lax day ago fit problem agent today tell nonsense policy change minute arrival bags people den ewr long wait ual rep come,0.2,0.29000000000000004,0.16,0.68,0.16,0.0
HD2396T,thanks overflight book problem first class automatically downgrade upgrade min board ffstatusdontmatter thenewaa would say delay likely thanks much holy high speed internet batman speed united club iad insanely fast thanks,0.17625,0.4091666666666667,0.12,0.602,0.277,0.7579
